Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570098593.621974,-0.000000,1.000000,0.082658,-0.013472,0.023571,-0.037043
3570098593.631975,-0.000000,1.000000,0.082894,-0.013332,0.023562,-0.036894
3570098593.641974,-0.000000,1.000000,0.083129,-0.013194,0.023553,-0.036747
3570098593.651975,-0.000000,1.000000,0.083365,-0.013057,0.023544,-0.036601
3570098593.661975,-0.000000,1.000000,0.083600,-0.012921,0.023535,-0.036456
3570098593.671976,-0.000000,1.000000,0.083835,-0.012787,0.023526,-0.036313
3570098593.681975,-0.000000,1.000000,0.084070,-0.012654,0.023517,-0.036171
3570098593.691977,-0.000000,1.000000,0.084305,-0.012523,0.023508,-0.036030
3570098593.701977,-0.000000,1.000000,0.084540,-0.012392,0.023499,-0.035891
3570098593.711977,-0.000000,1.000000,0.084775,-0.012264,0.023490,-0.035753
3570098593.721976,-0.000000,1.000000,0.085010,-0.012136,0.023480,-0.035617
3570098593.731977,-0.000000,1.000000,0.085244,-0.012010,0.023471,-0.035482
3570098593.741978,-0.000000,1.000000,0.085479,-0.011886,0.023462,-0.035348
3570098593.751978,-0.000000,1.000000,0.085714,-0.011762,0.023453,-0.035215
3570098593.761979,-0.000000,1.000000,0.085948,-0.011640,0.023444,-0.035084
3570098593.771979,-0.000000,1.000000,0.086182,-0.011519,0.023435,-0.034954
3570098593.781978,-0.000000,1.000000,0.086416,-0.011399,0.023426,-0.034825
3570098593.791978,-0.000000,1.000000,0.086651,-0.011281,0.023417,-0.034698
3570098593.801980,-0.000000,1.000000,0.086885,-0.011164,0.023408,-0.034572
3570098593.811981,-0.000000,1.000000,0.087119,-0.011048,0.023399,-0.034447
3570098593.821981,-0.000000,1.000000,0.087352,-0.010933,0.023390,-0.034323
3570098593.831980,-0.000000,1.000000,0.087586,-0.010820,0.023381,-0.034200
3570098593.841981,-0.000000,1.000000,0.087820,-0.010707,0.023372,-0.034079
3570098593.851981,-0.000000,1.000000,0.088053,-0.010596,0.023363,-0.033959
3570098593.861981,-0.000000,1.000000,0.088287,-0.010486,0.023354,-0.033840
3570098593.871983,-0.000000,1.000000,0.088520,-0.010377,0.023345,-0.033722
3570098593.881981,-0.000000,1.000000,0.088754,-0.010269,0.023336,-0.033605
3570098593.891983,-0.000000,1.000000,0.088987,-0.010163,0.023327,-0.033489
3570098593.901983,-0.000000,1.000000,0.089220,-0.010057,0.023318,-0.033375
3570098593.911983,-0.000000,1.000000,0.089453,-0.009953,0.023309,-0.033261
3570098593.921983,-0.000000,1.000000,0.089686,-0.009849,0.023300,-0.033149
3570098593.931984,-0.000000,1.000000,0.089919,-0.009747,0.023291,-0.033037
3570098593.941984,-0.000000,1.000000,0.090152,-0.009646,0.023282,-0.032927
3570098593.951984,-0.000000,1.000000,0.090384,-0.009545,0.023273,-0.032818
3570098593.961985,-0.000000,1.000000,0.090617,-0.009446,0.023264,-0.032710
3570098593.971985,-0.000000,1.000000,0.090849,-0.009348,0.023255,-0.032603
3570098593.981985,-0.000000,1.000000,0.091082,-0.009251,0.023246,-0.032497
3570098593.991987,-0.000000,1.000000,0.091314,-0.009155,0.023237,-0.032392
3570098594.001987,-0.000000,1.000000,0.091546,-0.009060,0.023228,-0.032287
3570098594.011986,-0.000000,1.000000,0.091778,-0.008966,0.023219,-0.032184
3570098594.021987,-0.000000,1.000000,0.092011,-0.008873,0.023210,-0.032082
3570098594.031987,-0.000000,1.000000,0.092242,-0.008781,0.023201,-0.031981
3570098594.041989,-0.000000,1.000000,0.092474,-0.008689,0.023192,-0.031881
3570098594.051989,-0.000000,1.000000,0.092706,-0.008599,0.023183,-0.031782
3570098594.061988,-0.000000,1.000000,0.092938,-0.008510,0.023174,-0.031683
3570098594.071989,-0.000000,1.000000,0.093169,-0.008421,0.023165,-0.031586
3570098594.081988,-0.000000,1.000000,0.093401,-0.008334,0.023156,-0.031490
3570098594.091989,-0.000000,1.000000,0.093632,-0.008247,0.023147,-0.031394
3570098594.101990,-0.000000,1.000000,0.093864,-0.008162,0.023138,-0.031300
3570098594.111990,-0.000000,1.000000,0.094095,-0.008077,0.023129,-0.031206
3570098594.121990,-0.000000,1.000000,0.094326,-0.007993,0.023120,-0.031113
