Absolute Time,x_noise,x_hat,y_noise,y_hat,psi_noise,psi_hat,lost
3572009604.392881,1.245809,1.314315,0.937201,0.840399,-0.554664,-0.569635,1.000000
3572009604.402882,1.283166,1.316255,0.910916,0.843377,-0.616150,-0.569983,1.000000
3572009604.412883,1.310568,1.319236,0.917373,0.845246,-0.582655,-0.572137,1.000000
3572009604.422884,1.259758,1.322937,0.905896,0.847382,-0.554999,-0.573237,1.000000
3572009604.432884,1.319365,1.325019,0.931341,0.849224,-0.585189,-0.573484,1.000000
3572009604.442884,1.248745,1.328798,0.917406,0.851644,-0.581885,-0.574613,1.000000
3572009604.452884,1.340952,1.330373,0.900077,0.853593,-0.611141,-0.575608,1.000000
3572009604.462884,1.278848,1.334620,0.932295,0.854857,-0.641090,-0.577439,1.000000
3572009604.472885,1.314240,1.336897,0.958198,0.856917,-0.636850,-0.580102,1.000000
3572009604.482885,1.205296,1.340148,0.901873,0.859698,-0.603517,-0.582566,1.000000
3572009604.492886,1.327086,1.340082,0.869845,0.860863,-0.672360,-0.583973,1.000000
3572009604.502886,1.317755,1.343597,0.943082,0.860776,-0.617337,-0.587376,1.000000
3572009604.512887,1.278542,1.346742,0.859890,0.863071,-0.621288,-0.589056,1.000000
3572009604.522887,1.338118,1.348629,0.929597,0.862824,-0.609521,-0.590803,1.000000
3572009604.532886,1.342472,1.352217,0.916172,0.864689,-0.636339,-0.592151,1.000000
3572009604.542887,1.344541,1.355820,0.922310,0.865997,-0.615423,-0.594252,1.000000
3572009604.552886,1.339540,1.359376,0.937585,0.867529,-0.655583,-0.595674,1.000000
3572009604.562888,1.328849,1.362666,0.971905,0.869311,-0.570367,-0.598243,1.000000
3572009604.572888,1.293774,1.365549,0.908910,0.872386,-0.663889,-0.598216,1.000000
3572009604.582890,1.297679,1.367292,0.949762,0.873145,-0.637936,-0.600953,1.000000
3572009604.592888,1.329243,1.369100,0.914627,0.875189,-0.612885,-0.602845,1.000000
3572009604.602889,0.000000,1.371787,0.000000,0.876231,-0.000000,-0.603940,1.000000
3572009604.612890,0.000000,1.334465,0.000000,0.852446,-0.000000,-0.586852,0.000000
3572009604.622891,0.000000,1.337819,0.000000,0.854862,-0.000000,-0.589261,0.000000
3572009604.632890,0.000000,1.341097,0.000000,0.857285,-0.000000,-0.591652,0.000000
3572009604.642890,0.000000,1.344301,0.000000,0.859715,-0.000000,-0.594025,0.000000
3572009604.652890,0.000000,1.347432,0.000000,0.862153,-0.000000,-0.596381,0.000000
3572009604.662891,0.000000,1.350492,0.000000,0.864597,-0.000000,-0.598720,0.000000
3572009604.672892,0.000000,1.353484,0.000000,0.867048,-0.000000,-0.601043,0.000000
3572009604.682891,0.000000,1.356408,0.000000,0.869505,-0.000000,-0.603348,0.000000
3572009604.692892,0.000000,1.359268,0.000000,0.871968,-0.000000,-0.605637,0.000000
3572009604.702892,0.000000,1.362063,0.000000,0.874438,-0.000000,-0.607911,0.000000
3572009604.712892,0.000000,1.364797,0.000000,0.876913,-0.000000,-0.610168,0.000000
3572009604.722894,0.000000,1.367470,0.000000,0.879394,-0.000000,-0.612410,0.000000
3572009604.732893,0.000000,1.370085,0.000000,0.881881,-0.000000,-0.614637,0.000000
3572009604.742893,0.000000,1.372642,0.000000,0.884373,-0.000000,-0.616849,0.000000
3572009604.752894,0.000000,1.375143,0.000000,0.886870,-0.000000,-0.619046,0.000000
3572009604.762895,0.000000,1.377590,0.000000,0.889372,-0.000000,-0.621228,0.000000
3572009604.772896,0.000000,1.379983,0.000000,0.891879,-0.000000,-0.623396,0.000000
3572009604.782896,0.000000,1.382325,0.000000,0.894391,-0.000000,-0.625549,0.000000
3572009604.792896,0.000000,1.384616,0.000000,0.896907,-0.000000,-0.627689,0.000000
3572009604.802896,0.000000,1.386858,0.000000,0.899427,-0.000000,-0.629815,0.000000
3572009604.812896,0.000000,1.389051,0.000000,0.901952,-0.000000,-0.631927,0.000000
3572009604.822896,0.000000,1.391198,0.000000,0.904481,-0.000000,-0.634026,0.000000
3572009604.832897,0.000000,1.393299,0.000000,0.907013,-0.000000,-0.636112,0.000000
3572009604.842898,0.000000,1.395355,0.000000,0.909550,-0.000000,-0.638184,0.000000
3572009604.852897,0.000000,1.397368,0.000000,0.912090,-0.000000,-0.640244,0.000000
3572009604.862897,0.000000,1.399338,0.000000,0.914634,-0.000000,-0.642291,0.000000
3572009604.872900,0.000000,1.401267,0.000000,0.917180,-0.000000,-0.644325,0.000000
3572009604.882896,0.000000,1.403156,0.000000,0.919730,-0.000000,-0.646347,0.000000
3572009604.892899,0.000000,1.405006,0.000000,0.922283,-0.000000,-0.648357,0.000000
3572009604.902899,0.000000,1.406818,0.000000,0.924838,-0.000000,-0.650354,0.000000
3572009604.912899,0.000000,1.408593,0.000000,0.927397,-0.000000,-0.652340,0.000000
3572009604.922900,0.000000,1.410332,0.000000,0.929957,-0.000000,-0.654314,0.000000
3572009604.932899,0.000000,1.412037,0.000000,0.932521,-0.000000,-0.656277,0.000000
3572009604.942900,0.000000,1.413709,0.000000,0.935087,-0.000000,-0.658228,0.000000
3572009604.952902,0.000000,1.415348,0.000000,0.937655,-0.000000,-0.660168,0.000000
3572009604.962901,0.000000,1.416956,0.000000,0.940226,-0.000000,-0.662098,0.000000
3572009604.972901,0.000000,1.418533,0.000000,0.942799,-0.000000,-0.664016,0.000000
3572009604.982901,0.000000,1.420081,0.000000,0.945374,-0.000000,-0.665924,0.000000
3572009604.992902,0.000000,1.421601,0.000000,0.947951,-0.000000,-0.667822,0.000000
3572009605.002901,0.000000,1.423094,0.000000,0.950531,-0.000000,-0.669709,0.000000
3572009605.012903,0.000000,1.424560,0.000000,0.953113,-0.000000,-0.671586,0.000000
3572009605.022903,0.000000,1.426001,0.000000,0.955697,-0.000000,-0.673454,0.000000
3572009605.032904,0.000000,1.427418,0.000000,0.958282,-0.000000,-0.675311,0.000000
3572009605.042904,0.000000,1.428811,0.000000,0.960870,-0.000000,-0.677160,0.000000
3572009605.052905,0.000000,1.430182,0.000000,0.963460,-0.000000,-0.678998,0.000000
3572009605.062904,0.000000,1.431530,0.000000,0.966051,-0.000000,-0.680827,0.000000
3572009605.072906,0.000000,1.432858,0.000000,0.968644,-0.000000,-0.682647,0.000000
3572009605.082904,0.000000,1.434165,0.000000,0.971239,-0.000000,-0.684458,0.000000
3572009605.092905,0.000000,1.435453,0.000000,0.973836,-0.000000,-0.686260,0.000000
3572009605.102906,0.000000,1.436723,0.000000,0.976434,-0.000000,-0.688053,0.000000
3572009605.112906,0.000000,1.437975,0.000000,0.979034,-0.000000,-0.689838,0.000000
3572009605.122907,0.000000,1.439209,0.000000,0.981636,-0.000000,-0.691614,0.000000
3572009605.132906,0.000000,1.440428,0.000000,0.984240,-0.000000,-0.693382,0.000000
3572009605.142907,0.000000,1.441631,0.000000,0.986845,-0.000000,-0.695141,0.000000
3572009605.152908,0.000000,1.442818,0.000000,0.989452,-0.000000,-0.696892,0.000000
3572009605.162908,0.000000,1.443992,0.000000,0.992060,-0.000000,-0.698635,0.000000
3572009605.172908,0.000000,1.445152,0.000000,0.994670,-0.000000,-0.700370,0.000000
3572009605.182907,0.000000,1.446298,0.000000,0.997281,-0.000000,-0.702096,0.000000
3572009605.192910,0.000000,1.447432,0.000000,0.999894,-0.000000,-0.703816,0.000000
3572009605.202909,0.000000,1.448553,0.000000,1.002509,-0.000000,-0.705527,0.000000
3572009605.212910,0.000000,1.449663,0.000000,1.005126,-0.000000,-0.707230,0.000000
3572009605.222910,0.000000,1.450760,0.000000,1.007744,-0.000000,-0.708926,0.000000
3572009605.232912,0.000000,1.451846,0.000000,1.010364,-0.000000,-0.710614,0.000000
3572009605.242910,0.000000,1.452920,0.000000,1.012985,-0.000000,-0.712295,0.000000
3572009605.252911,0.000000,1.453984,0.000000,1.015608,-0.000000,-0.713967,0.000000
3572009605.262911,0.000000,1.455037,0.000000,1.018233,-0.000000,-0.715633,0.000000
3572009605.272912,0.000000,1.456079,0.000000,1.020859,-0.000000,-0.717290,0.000000
3572009605.282909,0.000000,1.457111,0.000000,1.023487,-0.000000,-0.718940,0.000000
3572009605.292913,0.000000,1.458134,0.000000,1.026116,-0.000000,-0.720583,0.000000
3572009605.302912,0.000000,1.459146,0.000000,1.028746,-0.000000,-0.722218,0.000000
3572009605.312912,0.000000,1.460149,0.000000,1.031378,-0.000000,-0.723846,0.000000
3572009605.322915,0.000000,1.461143,0.000000,1.034012,-0.000000,-0.725467,0.000000
3572009605.332913,0.000000,1.462128,0.000000,1.036646,-0.000000,-0.727080,0.000000
3572009605.342914,0.000000,1.463104,0.000000,1.039282,-0.000000,-0.728686,0.000000
3572009605.352915,0.000000,1.464072,0.000000,1.041920,-0.000000,-0.730284,0.000000
3572009605.362916,0.000000,1.465031,0.000000,1.044558,-0.000000,-0.731876,0.000000
3572009605.372916,0.000000,1.465982,0.000000,1.047198,-0.000000,-0.733460,0.000000
3572009605.382916,0.000000,1.466925,0.000000,1.049839,-0.000000,-0.735037,0.000000
3572009605.392915,0.000000,1.467860,0.000000,1.052481,-0.000000,-0.736607,0.000000
3572009605.402915,0.000000,1.468788,0.000000,1.055125,-0.000000,-0.738170,0.000000
3572009605.412916,0.000000,1.469708,0.000000,1.057769,-0.000000,-0.739726,0.000000
3572009605.422916,0.000000,1.470621,0.000000,1.060415,-0.000000,-0.741275,0.000000
3572009605.432917,0.000000,1.471526,0.000000,1.063062,-0.000000,-0.742817,0.000000
3572009605.442917,0.000000,1.472425,0.000000,1.065710,-0.000000,-0.744352,0.000000
3572009605.452917,0.000000,1.473317,0.000000,1.068359,-0.000000,-0.745881,0.000000
3572009605.462918,0.000000,1.474202,0.000000,1.071008,-0.000000,-0.747402,0.000000
3572009605.472919,0.000000,1.475081,0.000000,1.073659,-0.000000,-0.748917,0.000000
3572009605.482918,0.000000,1.475954,0.000000,1.076311,-0.000000,-0.750425,0.000000
3572009605.492918,0.000000,1.476820,0.000000,1.078964,-0.000000,-0.751927,0.000000
3572009605.502920,0.000000,1.477681,0.000000,1.081618,-0.000000,-0.753422,0.000000
3572009605.512919,0.000000,1.478535,0.000000,1.084272,-0.000000,-0.754910,0.000000
3572009605.522920,0.000000,1.479384,0.000000,1.086928,-0.000000,-0.756392,0.000000
3572009605.532919,0.000000,1.480226,0.000000,1.089584,-0.000000,-0.757867,0.000000
3572009605.542921,0.000000,1.481064,0.000000,1.092241,-0.000000,-0.759336,0.000000
3572009605.552920,0.000000,1.481896,0.000000,1.094899,-0.000000,-0.760798,0.000000
3572009605.562922,0.000000,1.482723,0.000000,1.097558,-0.000000,-0.762254,0.000000
3572009605.572923,0.000000,1.483544,0.000000,1.100217,-0.000000,-0.763703,0.000000
3572009605.582922,0.000000,1.484361,0.000000,1.102877,-0.000000,-0.765147,0.000000
3572009605.592922,0.000000,1.485172,0.000000,1.105538,-0.000000,-0.766584,0.000000
3572009605.602922,0.000000,1.485979,0.000000,1.108200,-0.000000,-0.768014,0.000000
3572009605.612923,0.000000,1.486781,0.000000,1.110862,-0.000000,-0.769439,0.000000
3572009605.622924,0.000000,1.487578,0.000000,1.113525,-0.000000,-0.770858,0.000000
3572009605.632923,0.000000,1.488371,0.000000,1.116188,-0.000000,-0.772270,0.000000
3572009605.642923,0.000000,1.489159,0.000000,1.118852,-0.000000,-0.773677,0.000000
3572009605.652924,0.000000,1.489943,0.000000,1.121517,-0.000000,-0.775077,0.000000
3572009605.662925,0.000000,1.490723,0.000000,1.124182,-0.000000,-0.776472,0.000000
3572009605.672925,0.000000,1.491498,0.000000,1.126848,-0.000000,-0.777860,0.000000
3572009605.682925,0.000000,1.492270,0.000000,1.129514,-0.000000,-0.779243,0.000000
3572009605.692925,0.000000,1.493037,0.000000,1.132181,-0.000000,-0.780620,0.000000
3572009605.702926,0.000000,1.493801,0.000000,1.134849,-0.000000,-0.781991,0.000000
3572009605.712926,0.000000,1.494561,0.000000,1.137516,-0.000000,-0.783356,0.000000
3572009605.722926,0.000000,1.495317,0.000000,1.140185,-0.000000,-0.784716,0.000000
3572009605.732926,0.000000,1.496069,0.000000,1.142853,-0.000000,-0.786070,0.000000
3572009605.742928,0.000000,1.496818,0.000000,1.145522,-0.000000,-0.787418,0.000000
3572009605.752927,0.000000,1.497563,0.000000,1.148192,-0.000000,-0.788761,0.000000
3572009605.762928,0.000000,1.498305,0.000000,1.150862,-0.000000,-0.790098,0.000000
3572009605.772929,0.000000,1.499043,0.000000,1.153532,-0.000000,-0.791430,0.000000
3572009605.782927,0.000000,1.499778,0.000000,1.156202,-0.000000,-0.792756,0.000000
3572009605.792929,0.000000,1.500510,0.000000,1.158873,-0.000000,-0.794077,0.000000
3572009605.802928,0.000000,1.501238,0.000000,1.161544,-0.000000,-0.795392,0.000000
3572009605.812929,0.000000,1.501964,0.000000,1.164216,-0.000000,-0.796703,0.000000
3572009605.822931,0.000000,1.502686,0.000000,1.166888,-0.000000,-0.798007,0.000000
3572009605.832930,0.000000,1.503406,0.000000,1.169560,-0.000000,-0.799307,0.000000
3572009605.842930,0.000000,1.504122,0.000000,1.172232,-0.000000,-0.800602,0.000000
3572009605.852931,0.000000,1.504836,0.000000,1.174905,-0.000000,-0.801891,0.000000
3572009605.862931,0.000000,1.505547,0.000000,1.177577,-0.000000,-0.803175,0.000000
3572009605.872933,0.000000,1.506255,0.000000,1.180250,-0.000000,-0.804454,0.000000
3572009605.882930,0.000000,1.506960,0.000000,1.182924,-0.000000,-0.805728,0.000000
3572009605.892932,0.000000,1.507663,0.000000,1.185597,-0.000000,-0.806997,0.000000
3572009605.902933,0.000000,1.508363,0.000000,1.188270,-0.000000,-0.808261,0.000000
3572009605.912933,0.000000,1.509061,0.000000,1.190944,-0.000000,-0.809520,0.000000
3572009605.922934,0.000000,1.509756,0.000000,1.193618,-0.000000,-0.810774,0.000000
3572009605.932933,0.000000,1.510448,0.000000,1.196292,-0.000000,-0.812023,0.000000
3572009605.942934,0.000000,1.511139,0.000000,1.198966,-0.000000,-0.813268,0.000000
3572009605.952934,0.000000,1.511827,0.000000,1.201640,-0.000000,-0.814508,0.000000
3572009605.962934,0.000000,1.512512,0.000000,1.204314,-0.000000,-0.815743,0.000000
3572009605.972935,0.000000,1.513196,0.000000,1.206989,-0.000000,-0.816973,0.000000
3572009605.982935,0.000000,1.513877,0.000000,1.209663,-0.000000,-0.818199,0.000000
3572009605.992935,0.000000,1.514556,0.000000,1.212337,-0.000000,-0.819420,0.000000
3572009606.002935,0.000000,1.515233,0.000000,1.215012,-0.000000,-0.820636,0.000000
3572009606.012937,0.000000,1.515907,0.000000,1.217686,-0.000000,-0.821848,0.000000
3572009606.022937,0.000000,1.516580,0.000000,1.220361,-0.000000,-0.823055,0.000000
3572009606.032938,0.000000,1.517251,0.000000,1.223035,-0.000000,-0.824258,0.000000
3572009606.042939,0.000000,1.517920,0.000000,1.225710,-0.000000,-0.825457,0.000000
3572009606.052938,0.000000,1.518586,0.000000,1.228384,-0.000000,-0.826651,0.000000
3572009606.062939,0.000000,1.519251,0.000000,1.231059,-0.000000,-0.827841,0.000000
3572009606.072938,0.000000,1.519915,0.000000,1.233733,-0.000000,-0.829026,0.000000
3572009606.082938,0.000000,1.520576,0.000000,1.236408,-0.000000,-0.830207,0.000000
3572009606.092940,0.000000,1.521235,0.000000,1.239082,-0.000000,-0.831384,0.000000
3572009606.102940,0.000000,1.521893,0.000000,1.241756,-0.000000,-0.832557,0.000000
3572009606.112940,0.000000,1.522549,0.000000,1.244431,-0.000000,-0.833725,0.000000
3572009606.122941,0.000000,1.523204,0.000000,1.247105,-0.000000,-0.834889,0.000000
3572009606.132940,0.000000,1.523857,0.000000,1.249779,-0.000000,-0.836050,0.000000
3572009606.142940,0.000000,1.524508,0.000000,1.252453,-0.000000,-0.837206,0.000000
3572009606.152940,0.000000,1.525158,0.000000,1.255126,-0.000000,-0.838358,0.000000
3572009606.162941,0.000000,1.525806,0.000000,1.257800,-0.000000,-0.839506,0.000000
3572009606.172942,0.000000,1.526452,0.000000,1.260474,-0.000000,-0.840650,0.000000
3572009606.182941,0.000000,1.527098,0.000000,1.263147,-0.000000,-0.841791,0.000000
3572009606.192942,0.000000,1.527741,0.000000,1.265821,-0.000000,-0.842927,0.000000
3572009606.202942,0.000000,1.528384,0.000000,1.268494,-0.000000,-0.844059,0.000000
3572009606.212943,0.000000,1.529025,0.000000,1.271167,-0.000000,-0.845188,0.000000
3572009606.222945,0.000000,1.529664,0.000000,1.273840,-0.000000,-0.846313,0.000000
3572009606.232945,0.000000,1.530302,0.000000,1.276512,-0.000000,-0.847434,0.000000
3572009606.242944,0.000000,1.530939,0.000000,1.279185,-0.000000,-0.848552,0.000000
3572009606.252944,0.000000,1.531575,0.000000,1.281857,-0.000000,-0.849665,0.000000
3572009606.262945,0.000000,1.532210,0.000000,1.284530,-0.000000,-0.850775,0.000000
3572009606.272946,0.000000,1.532843,0.000000,1.287202,-0.000000,-0.851882,0.000000
3572009606.282946,0.000000,1.533475,0.000000,1.289873,-0.000000,-0.852985,0.000000
3572009606.292945,0.000000,1.534106,0.000000,1.292545,-0.000000,-0.854084,0.000000
3572009606.302946,0.000000,1.534736,0.000000,1.295216,-0.000000,-0.855180,0.000000
3572009606.312947,0.000000,1.535364,0.000000,1.297887,-0.000000,-0.856272,0.000000
3572009606.322946,0.000000,1.535992,0.000000,1.300558,-0.000000,-0.857361,0.000000
3572009606.332947,0.000000,1.536619,0.000000,1.303229,-0.000000,-0.858447,0.000000
3572009606.342947,0.000000,1.537244,0.000000,1.305900,-0.000000,-0.859529,0.000000
3572009606.352948,0.000000,1.537869,0.000000,1.308570,-0.000000,-0.860607,0.000000
3572009606.362948,0.000000,1.538492,0.000000,1.311240,-0.000000,-0.861683,0.000000
3572009606.372950,0.000000,1.539115,0.000000,1.313909,-0.000000,-0.862755,0.000000
3572009606.382947,0.000000,1.539737,0.000000,1.316579,-0.000000,-0.863823,0.000000
3572009606.392949,0.000000,1.540358,0.000000,1.319248,-0.000000,-0.864889,0.000000
3572009606.402949,0.000000,1.540977,0.000000,1.321917,-0.000000,-0.865951,0.000000
3572009606.412950,0.000000,1.541597,0.000000,1.324586,-0.000000,-0.867011,0.000000
3572009606.422950,0.000000,1.542215,0.000000,1.327254,-0.000000,-0.868067,0.000000
3572009606.432950,0.000000,1.542832,0.000000,1.329922,-0.000000,-0.869119,0.000000
3572009606.442950,0.000000,1.543449,0.000000,1.332590,-0.000000,-0.870169,0.000000
3572009606.452951,0.000000,1.544065,0.000000,1.335258,-0.000000,-0.871216,0.000000
3572009606.462951,0.000000,1.544680,0.000000,1.337925,-0.000000,-0.872260,0.000000
3572009606.472952,0.000000,1.545294,0.000000,1.340592,-0.000000,-0.873301,0.000000
3572009606.482951,0.000000,1.545908,0.000000,1.343259,-0.000000,-0.874339,0.000000
3572009606.492953,0.000000,1.546520,0.000000,1.345925,-0.000000,-0.875373,0.000000
3572009606.502953,0.000000,1.547133,0.000000,1.348591,-0.000000,-0.876405,0.000000
3572009606.512953,0.000000,1.547744,0.000000,1.351257,-0.000000,-0.877435,0.000000
3572009606.522954,0.000000,1.548355,0.000000,1.353923,-0.000000,-0.878461,0.000000
3572009606.532954,0.000000,1.548966,0.000000,1.356588,-0.000000,-0.879484,0.000000
3572009606.542954,0.000000,1.549575,0.000000,1.359253,-0.000000,-0.880505,0.000000
3572009606.552954,0.000000,1.550185,0.000000,1.361917,-0.000000,-0.881523,0.000000
3572009606.562954,0.000000,1.550793,0.000000,1.364582,-0.000000,-0.882538,0.000000
3572009606.572955,0.000000,1.551401,0.000000,1.367246,-0.000000,-0.883551,0.000000
3572009606.582956,0.000000,1.552009,0.000000,1.369909,-0.000000,-0.884560,0.000000
3572009606.592957,0.000000,1.552616,0.000000,1.372573,-0.000000,-0.885568,0.000000
3572009606.602957,0.000000,1.553223,0.000000,1.375236,-0.000000,-0.886572,0.000000
3572009606.612956,0.000000,1.553829,0.000000,1.377898,-0.000000,-0.887574,0.000000
3572009606.622959,0.000000,1.554435,0.000000,1.380561,-0.000000,-0.888573,0.000000
3572009606.632957,0.000000,1.555040,0.000000,1.383222,-0.000000,-0.889570,0.000000
3572009606.642958,0.000000,1.555645,0.000000,1.385884,-0.000000,-0.890565,0.000000
3572009606.652958,0.000000,1.556249,0.000000,1.388545,-0.000000,-0.891557,0.000000
3572009606.662957,0.000000,1.556853,0.000000,1.391206,-0.000000,-0.892546,0.000000
3572009606.672959,0.000000,1.557457,0.000000,1.393867,-0.000000,-0.893533,0.000000
3572009606.682959,0.000000,1.558060,0.000000,1.396527,-0.000000,-0.894517,0.000000
3572009606.692958,0.000000,1.558664,0.000000,1.399187,-0.000000,-0.895500,0.000000
3572009606.702960,0.000000,1.559266,0.000000,1.401847,-0.000000,-0.896480,0.000000
3572009606.712961,0.000000,1.559869,0.000000,1.404506,-0.000000,-0.897457,0.000000
